ADDRESS_LATITUDE,ADDRESS_LONGITUDE,LOCATION_ID,DLOBO_LOC_ADDRESS,DLOBO_LOC_CITY,DLOBO_LOC_STATE,DLOBO_LOC_ZIPCODE,CLEAN_ZIP,FULL_ADDRESS
31.4555058,-97.1710605,432,1202 SUN VALLEY RD,ROBINSON,TX,76706,76706,"1202 SUN VALLEY RD,ROBINSON,TX,76706"
38.543452,-90.4402527,533,205 NORTH HIGHWAY DRIVE,FENTON,MO,63026,63026,"205 NORTH HIGHWAY DRIVE,FENTON,MO,63026"
35.9991981,-83.7780005,54,7210 STRAWBERRY PLAINS PIKE,KNOXVILLE,TN,37914,37914,"7210 STRAWBERRY PLAINS PIKE,KNOXVILLE,TN,37914"
42.4597305,-92.2524782,637,445 EVANSDALE DRIVE,EVANSDALE,IA,50707,50707,"445 EVANSDALE DRIVE,EVANSDALE,IA,50707"
41.5341807,-83.4603323,700,26415 WARNS ROAD,LAKE TOWNSHIP,OH,43551,43551,"26415 WARNS ROAD,LAKE TOWNSHIP,OH,43551"
38.2253242,-91.1587639,90055,1496 AF HIGHWAY EAST,SULLIVAN,MO,63080,63080,"1496 AF HIGHWAY EAST,SULLIVAN,MO,63080"
35.0499,-85.1934,9701,2200 POLYMER DRIVE,CHATTANOOGA,TN,37421,37421,"2200 POLYMER DRIVE,CHATTANOOGA,TN,37421"
40.530952,-74.325577,53446,789 AMBOY AVENUE,EDISON,NJ,8837,8837,"789 AMBOY AVENUE,EDISON,NJ,8837"
34.7284136,-114.3150134,211,14750 SOUTH HIGHWAY 95,LAKE HAVASU CITY,AZ,86404,86404,"14750 SOUTH HIGHWAY 95,LAKE HAVASU CITY,AZ,86404"
37.0555631,-94.4295916,669,11570 HWY FF,JOPLIN,MO,64804,64804,"11570 HWY FF,JOPLIN,MO,64804"
0,0,99170337,2015 WEST LUCAS STREET,FLORENCE,SC,29501,29501,"2015 WEST LUCAS STREET,FLORENCE,SC,29501"
39.138946,-94.555859,99988641,1639 TANEY RD,KANSAS CITY,MO,64116,64116,"1639 TANEY RD,KANSAS CITY,MO,64116"
37.1791,-113.4137,66829,152 N HIGHWAY 91,HURRICANE,UT,84737-0000,84737,"152 N HIGHWAY 91,HURRICANE,UT,84737"
32.3879693,-104.2150923,490,3202 S. CANAL STREET,CARLSBAD,NM,88221,88221,"3202 S. CANAL STREET,CARLSBAD,NM,88221"
41.2689143,-110.9408948,141,289 BEAR RIVER DRIVE,EVANSTON,WY,82930,82930,"289 BEAR RIVER DRIVE,EVANSTON,WY,82930"
35.8821886,-87.8018369,53,15559 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078,37078,"15559 HIGHWAY 13 SOUTH,HURRICANE MILLS,TN,37078"
31.9842608,-102.0427991,8620,3015 GARDEN CITY HWY.,MIDLAND,TX,79701,79701,"3015 GARDEN CITY HWY.,MIDLAND,TX,79701"
35.2385962,-111.822046,180,12500 W INTERSTATE HIGHWAY 40,BELLEMONT,AZ,86015,86015,"12500 W INTERSTATE HIGHWAY 40,BELLEMONT,AZ,86015"
34.3646419,-96.1406134,498,1954 S. MISSISSIPPI AVENUE,ATOKA,OK,74525,74525,"1954 S. MISSISSIPPI AVENUE,ATOKA,OK,74525"
38.2098325,-85.3479602,354,819 BUCK CREEK ROAD,SIMPSONVILLE,KY,40067,40067,"819 BUCK CREEK ROAD,SIMPSONVILLE,KY,40067"
0,0,99170606,8300 STATE HIGHWAY 108,TEXARKANA,AR,71854,71854,"8300 STATE HIGHWAY 108,TEXARKANA,AR,71854"
43.8568,-111.77464,61878,1450 NORTH 2ND EAST,REXBURG,ID,83440,83440,"1450 NORTH 2ND EAST,REXBURG,ID,83440"
41.09173,-96.2544292,686,15010 SOUTH STATE HWY 31,GRETNA,NE,68028,68028,"15010 SOUTH STATE HWY 31,GRETNA,NE,68028"
35.2837042,-93.0901357,605,42 BRADLEY COVE ROAD,RUSSELLVILLE,AR,72801,72801,"42 BRADLEY COVE ROAD,RUSSELLVILLE,AR,72801"
39.986067,-82.02265,64947,3724 NORTHPOINTE DR.,ZANESVILLE,OH,43701,43701,"3724 NORTHPOINTE DR.,ZANESVILLE,OH,43701"
33.521402,-101.902472,10657,7830 ORLANDO AVE,LUBBOCK,TX,79423,79423,"7830 ORLANDO AVE,LUBBOCK,TX,79423"
40.9134707,-89.0534671,326,1311 CAROLYN DRIVE,MINONK,IL,61760,61760,"1311 CAROLYN DRIVE,MINONK,IL,61760"
31.3178073,-94.6985369,1023,1920 EAST DENMAN AVENUE,LUFKIN,TX,75901,75901,"1920 EAST DENMAN AVENUE,LUFKIN,TX,75901"
40.0593257,-82.9378405,81804,3070 MORSE ROAD,COLUMBUS,OH,43231,43231,"3070 MORSE ROAD,COLUMBUS,OH,43231"
0,0,99171002,3080 N TX-16,TILDEN,TX,78072,78072,"3080 N TX-16,TILDEN,TX,78072"
29.965597,-95.401523,40960,702 RANKIN RD,HOUSTON,TX,77073,77073,"702 RANKIN RD,HOUSTON,TX,77073"
37.9333641,-77.4726449,749,24279 ROGERS CLARK BLVD.,CARMEL CHURCH,VA,22546,22546,"24279 ROGERS CLARK BLVD.,CARMEL CHURCH,VA,22546"
30.7541222,-83.2732666,4561,3460 MADISON HWY,VALDOSTA,GA,31601,31601,"3460 MADISON HWY,VALDOSTA,GA,31601"
46.6858122,-71.3266043,840,1196 CHEMIN DES OLIVIERES,BERNIERES,QC,G7A 2M6,G7A 2,"1196 CHEMIN DES OLIVIERES,BERNIERES,QC,G7A 2"
30.2642,-82.1182,66899,151 N. 3RD ST,MACCLENNY,FL,32063,32063,"151 N. 3RD ST,MACCLENNY,FL,32063"
29.9297,-95.5067,41657,14960 TOMBALL PKWY,HOUSTON,TX,77086,77086,"14960 TOMBALL PKWY,HOUSTON,TX,77086"
0,0,9641,807 VETERANS MEMORIAL PARKWAY,SAGINAW,MI,48601,48601,"807 VETERANS MEMORIAL PARKWAY,SAGINAW,MI,48601"
38.8576555,-84.6264975,664,13019 WALTON VERONA RD,WALTON,KY,41094,41094,"13019 WALTON VERONA RD,WALTON,KY,41094"
36.7045565,-77.5530073,898,918 WEST ATLANTIC,EMPORIA,VA,23847,23847,"918 WEST ATLANTIC,EMPORIA,VA,23847"
41.5655516,-87.4038183,1069,I-94 & BURR STREET,GARY,IN,46406,46406,"I-94 & BURR STREET,GARY,IN,46406"
34.946751,-104.651195,1070,2464 HISTORIC ROUTE 66,SANTA ROSA,NM,88435,88435,"2464 HISTORIC ROUTE 66,SANTA ROSA,NM,88435"
0,0,99170391,1600 EAST PINE STREET,CENTRAL POINT,OR,97502,97502,"1600 EAST PINE STREET,CENTRAL POINT,OR,97502"
36.697261,-87.454911,662,18750 HERNDON OAK GROVE RD.,OAK GROVE,KY,42262,42262,"18750 HERNDON OAK GROVE RD.,OAK GROVE,KY,42262"
42.3932671,-83.7615757,88876,300 SIX MILE ROAD,WHITMORE LAKE,MI,48115,48115,"300 SIX MILE ROAD,WHITMORE LAKE,MI,48115"
29.331984,-99.274949,40526,6919 US HIGHWAY 90 W,D'HANIS,TX,78850,78850,"6919 US HIGHWAY 90 W,D'HANIS,TX,78850"
40.2347806,-77.1233786,708,1501 HARRISBURG PIKE,CARLISLE,PA,17013,17013,"1501 HARRISBURG PIKE,CARLISLE,PA,17013"
50.079695,-110.7732293,826,115 LOCKWOOD ST,RED CLIFF,AB,T0J 2P0,T0J 2,"115 LOCKWOOD ST,RED CLIFF,AB,T0J 2"
33.1535461,-95.6171026,3157,1200 SOUTH HILLCREST,SULPHUR SPRINGS,TX,75482,75482,"1200 SOUTH HILLCREST,SULPHUR SPRINGS,TX,75482"
34.757037,-82.266639,63628,115 HIGHWAY 14,SIMPSONVILLE,SC,29681,29681,"115 HIGHWAY 14,SIMPSONVILLE,SC,29681"
37.2745756,-79.8943039,4645,400 VIRGINIA AVENUE,VINTON,VA,24179,24179,"400 VIRGINIA AVENUE,VINTON,VA,24179"
0,0,99170630,1125 BUCKSNORT ROAD,JACKSON,GA,30233,30233,"1125 BUCKSNORT ROAD,JACKSON,GA,30233"
36.8700882,-76.1466316,4657,4873 HAYGOOD ROAD,VIRGINIA BEACH,VA,23455,23455,"4873 HAYGOOD ROAD,VIRGINIA BEACH,VA,23455"
33.593342,-101.8412536,733,602 4TH STREET,LUBBOCK,TX,79401,79401,"602 4TH STREET,LUBBOCK,TX,79401"
39.7921714,-88.2681312,283,1112 EAST SOUTHLINE DRIVE,TUSCOLA,IL,61953,61953,"1112 EAST SOUTHLINE DRIVE,TUSCOLA,IL,61953"
34.9150603,-82.1079396,310,1405 EAST MAIN STREET,DUNCAN,SC,29334,29334,"1405 EAST MAIN STREET,DUNCAN,SC,29334"
37.7557318,-121.1442262,618,1501 NORTH JACK TONE ROAD,RIPON,CA,95366,95366,"1501 NORTH JACK TONE ROAD,RIPON,CA,95366"
0,0,99170274,2112 REES STREET,BREAUX BRIDGE,LA,70517,70517,"2112 REES STREET,BREAUX BRIDGE,LA,70517"
41.125538,-85.158989,11161,5110 VALUE DRIVE,FORT WAYNE,IN,46808,46808,"5110 VALUE DRIVE,FORT WAYNE,IN,46808"
40.265454,-82.92396,14,"7680 E 36, N STATE ST",SUNBURY,OH,43074,43074,"7680 E 36, N STATE ST,SUNBURY,OH,43074"
33.478019,-101.887495,10555,12807 INDIANA AVE,LUBBOCK,TX,79423,79423,"12807 INDIANA AVE,LUBBOCK,TX,79423"
40.7507873,-88.0021172,468,815 HWY 24 WEST,GILMAN,IL,60938,60938,"815 HWY 24 WEST,GILMAN,IL,60938"
32.5683957,-116.9532088,343,1497 PIPER RANCH ROAD,SAN DIEGO,CA,92154,92154,"1497 PIPER RANCH ROAD,SAN DIEGO,CA,92154"
30.8728848,-88.046516,75,6109 US 43 SOUTH,SATSUMA,AL,36572,36572,"6109 US 43 SOUTH,SATSUMA,AL,36572"
37.2555885,-87.4490724,90013,91 FREE HENRY FORD ROAD,MADISONVILLE,KY,42431,42431,"91 FREE HENRY FORD ROAD,MADISONVILLE,KY,42431"
39.617066,-83.6053693,87611,11584 ALLEN ROAD NW,OCTA,OH,43128,43128,"11584 ALLEN ROAD NW,OCTA,OH,43128"
31.988316,-81.077655,68202,1975 E. MONTGOMERY CROSSROADS,SAVANNAH,GA,31406,31406,"1975 E. MONTGOMERY CROSSROADS,SAVANNAH,GA,31406"
41.9046247,-88.0417734,87382,21 WEST 400 NORTH AVENUE,LOMBARD,IL,60148,60148,"21 WEST 400 NORTH AVENUE,LOMBARD,IL,60148"
0,0,99170646,16049 WILLOWBROOK ROAD,SOUTH BELOIT,IL,61080,61080,"16049 WILLOWBROOK ROAD,SOUTH BELOIT,IL,61080"
34.57513,-111.88315,10001,1673 W. HWY 260,CAMP VERDE,AZ,86322,86322,"1673 W. HWY 260,CAMP VERDE,AZ,86322"
35.4618641,-97.6869894,460,400 SOUTH MORGAN ROAD,OKLAHOMA CITY,OK,73128,73128,"400 SOUTH MORGAN ROAD,OKLAHOMA CITY,OK,73128"
39.060395,-108.5415626,325,383 INDIAN ROAD,GRAND JUNCTION,CO,81501,81501,"383 INDIAN ROAD,GRAND JUNCTION,CO,81501"
27.5285359,-82.5122488,89,1526 51ST AVENUE EAST,ELLENTON,FL,34222,34222,"1526 51ST AVENUE EAST,ELLENTON,FL,34222"
39.937062,-82.784994,66326,2675 TAYLOR RD.,REYNOLDSBURG,OH,43068,43068,"2675 TAYLOR RD.,REYNOLDSBURG,OH,43068"
38.9192017,-84.6254054,278,118 RICHWOOD ROAD,WALTON,KY,41094,41094,"118 RICHWOOD ROAD,WALTON,KY,41094"
38.939444,-92.774675,44,1711 ASHLEY ROAD,BOONVILLE,MO,65233,65233,"1711 ASHLEY ROAD,BOONVILLE,MO,65233"
36.94455,-80.945705,751,I-81/I-77 EXIT 80,FORT CHISWELL,VA,24360,24360,"I-81/I-77 EXIT 80,FORT CHISWELL,VA,24360"
44.31758,-93.2952046,84610,2519 LYNDALE AVENUE N,FARIBAULT,MN,55021,55021,"2519 LYNDALE AVENUE N,FARIBAULT,MN,55021"
36.0228843,-87.3407382,409,2320 HIGHWAY 46 SOUTH,DICKSON,TN,37055,37055,"2320 HIGHWAY 46 SOUTH,DICKSON,TN,37055"
42.946196,-74.356258,1317,164 RIVERSIDE DRIVE,FULTONVILLE,NY,12072,12072,"164 RIVERSIDE DRIVE,FULTONVILLE,NY,12072"
30.4855081,-84.4213461,425,33333 BLUE STAR HIGHWAY,MIDWAY,FL,32343,32343,"33333 BLUE STAR HIGHWAY,MIDWAY,FL,32343"
38.840342,-91.228114,674,#1 CAMP BRANCH RD,WARRENTON,MO,63383,63383,"#1 CAMP BRANCH RD,WARRENTON,MO,63383"
42.0871802,-110.9475792,760,10501 US HWY 30,COKEVILLE,WY,83114,83114,"10501 US HWY 30,COKEVILLE,WY,83114"
53.1698517,-105.7546219,841,HWY #2 48TH STREET SO,PRINCE ALBERT,SK,S6V 5P9,S6V 5,"HWY #2 48TH STREET SO,PRINCE ALBERT,SK,S6V 5"
35.4806895,-108.432612,90017,JAMESTOWN CROSSING AVE.,JAMESTOWN,NM,87347,87347,"JAMESTOWN CROSSING AVE.,JAMESTOWN,NM,87347"
41.5673074,-87.4729726,31,8150 INDIANAPOLIS BOULEVARD,HIGHLAND,IN,46322,46322,"8150 INDIANAPOLIS BOULEVARD,HIGHLAND,IN,46322"
28.521073,-99.856893,40532,101 S. FIRST STREET EAST,CARRIZO SPRINGS,TX,78834,78834,"101 S. FIRST STREET EAST,CARRIZO SPRINGS,TX,78834"
34.953824,-85.244568,63635,1155 BATTLEFIELD PARKWAY,FORT OGLETHORPE,GA,30742,30742,"1155 BATTLEFIELD PARKWAY,FORT OGLETHORPE,GA,30742"
36.018974,-83.8560829,191,5402 RUTLEDGE PIKE,KNOXVILLE,TN,37924,37924,"5402 RUTLEDGE PIKE,KNOXVILLE,TN,37924"
36.9239052,-120.024508,1275,28577 AVENUE 12,MADERA,CA,93637,93637,"28577 AVENUE 12,MADERA,CA,93637"
34.049946,-117.32656,79988536,1280 JEFFERSON LANE,COLTON,CA,92324,92324,"1280 JEFFERSON LANE,COLTON,CA,92324"
43.48264,-111.9843,61902,1201 S. 25TH E,AMMON,ID,83406,83406,"1201 S. 25TH E,AMMON,ID,83406"
41.854482,-88.277896,56207,1495 E WILSON STREET,BATAVIA,IL,60510,60510,"1495 E WILSON STREET,BATAVIA,IL,60510"
41.754382,-87.7986836,1042,7501 SOUTH HARLEM,BRIDGEVIEW,IL,60455,60455,"7501 SOUTH HARLEM,BRIDGEVIEW,IL,60455"
41.0982161,-114.9575238,769,174 HWY 93 N,WELLS,NV,89835,89835,"174 HWY 93 N,WELLS,NV,89835"
38.4801317,-78.8184653,491,3634 NORTH VALLEY PIKE,HARRISONBURG,VA,22802,22802,"3634 NORTH VALLEY PIKE,HARRISONBURG,VA,22802"
40.4720446,-80.0609216,86721,50 ANGELINA AVE,MCKEES ROCKS,PA,15136,15136,"50 ANGELINA AVE,MCKEES ROCKS,PA,15136"
31.5923733,-106.2241879,1262,1590 CLINT CUTOFF ROAD,CLINT,TX,79836,79836,"1590 CLINT CUTOFF ROAD,CLINT,TX,79836"
30.5338579,-87.3310965,93,3225 WEST NINE MILE ROAD,PENSACOLA,FL,32534,32534,"3225 WEST NINE MILE ROAD,PENSACOLA,FL,32534"
35.7206642,-78.5860361,86961,4541 JONES SAUSAGE ROAD,GARNER,NC,27529,27529,"4541 JONES SAUSAGE ROAD,GARNER,NC,27529"
38.19295,-85.751455,59662,4300 CRITTENDEN DRIVE,LOUISVILLE,KY,40209,40209,"4300 CRITTENDEN DRIVE,LOUISVILLE,KY,40209"
40.2347806,-77.1233786,90022,1501 HARRISBURG PIKE SUITE 3,CARLISLE,PA,17013,17013,"1501 HARRISBURG PIKE SUITE 3,CARLISLE,PA,17013"
40.8308267,-98.3807521,902,3335 WEST WOOD RIVER ROAD,GRAND ISLAND,NE,68801,68801,"3335 WEST WOOD RIVER ROAD,GRAND ISLAND,NE,68801"
0,0,99171049,2400 HOLLAND ROAD,SUFFOLK,VA,23434,23434,"2400 HOLLAND ROAD,SUFFOLK,VA,23434"
30.027879,-97.850955,40585,19350 IH 35,KYLE,TX,78640,78640,"19350 IH 35,KYLE,TX,78640"
31.9968529,-106.5799931,724,3001 MOUNTAIN PASS BLVD,ANTHONY,TX,79821,79821,"3001 MOUNTAIN PASS BLVD,ANTHONY,TX,79821"
0,0,99170375,4440 NORTH MCCARTY STREET,HOUSTON,TX,77013,77013,"4440 NORTH MCCARTY STREET,HOUSTON,TX,77013"
41.819917,-88.20343,51429,3S405 STATE ROUTE 59,WARRENVILLE,IL,60555,60555,"3S405 STATE ROUTE 59,WARRENVILLE,IL,60555"
34.19298,-80.686871,346,522 HIGHWAY 601 SOUTH,LUGOFF,SC,29078,29078,"522 HIGHWAY 601 SOUTH,LUGOFF,SC,29078"
43.132729,-86.2201954,86303,6582 GRAND HAVEN ROAD,MUSKEGON,MI,49441,49441,"6582 GRAND HAVEN ROAD,MUSKEGON,MI,49441"
39.120694,-88.558571,57503,1300 WEST FAYETTE AVENUE,EFFINGHAM,IL,62401,62401,"1300 WEST FAYETTE AVENUE,EFFINGHAM,IL,62401"
39.441333,-84.3416,59383,23 NEW GARVER ROAD,MONROE,OH,45050,45050,"23 NEW GARVER ROAD,MONROE,OH,45050"
41.8227745,-89.4751275,523,1801 SOUTH GALENA AVENUE,DIXON,IL,61021,61021,"1801 SOUTH GALENA AVENUE,DIXON,IL,61021"
34.5765293,-84.9469843,632,288 RESACA BEACH BLVD,RESACA,GA,30735,30735,"288 RESACA BEACH BLVD,RESACA,GA,30735"
45.1944039,-74.3831414,833,6115 4TH LINE ROAD,BAINSVILLE,ON,K0C 1E0,K0C 1,"6115 4TH LINE ROAD,BAINSVILLE,ON,K0C 1"
36.094798,-79.92257,16004,430 N CHIMNEY ROCK RD,GREENSBORO,NC,27410,27410,"430 N CHIMNEY ROCK RD,GREENSBORO,NC,27410"
33.5978,-81.9546,9715,221 SWEETWATER RD,NORTH AUGUSTA,SC,29860,29860,"221 SWEETWATER RD,NORTH AUGUSTA,SC,29860"
37.3449188,-121.9183619,943,905 STOCKTON AVENUE,SAN JOSE,CA,95110,95110,"905 STOCKTON AVENUE,SAN JOSE,CA,95110"
37.8292994,-85.7240008,89567,12492 PRESTON HIGHWAY,LEBANON JUNCTION,KY,40150,40150,"12492 PRESTON HIGHWAY,LEBANON JUNCTION,KY,40150"
37.522198,-121.968318,21005,41700 GRIMMER BOULEVARD,FREMONT,CA,94538,94538,"41700 GRIMMER BOULEVARD,FREMONT,CA,94538"
35.84736388,-83.99186723,112,1907 MARRIOTT ROAD,LOUISVILLE,TN,37777,37777,"1907 MARRIOTT ROAD,LOUISVILLE,TN,37777"
38.7614639,-90.0776877,87269,NWC E CHAIN OF ROCKS RD,PONTOON BEACH,IL,62040,62040,"NWC E CHAIN OF ROCKS RD,PONTOON BEACH,IL,62040"
41.5730682,-87.4027975,271,2501 BURR STREET,GARY,IN,46406,46406,"2501 BURR STREET,GARY,IN,46406"
29.7494799,-81.3445844,626,950 STATE ROAD 206 WEST,ST. AUGUSTINE,FL,32086,32086,"950 STATE ROAD 206 WEST,ST. AUGUSTINE,FL,32086"
28.544499,-99.845275,40536,2525 N. US HWY 83,CARRIZO SPRINGS,TX,78834,78834,"2525 N. US HWY 83,CARRIZO SPRINGS,TX,78834"
40.059326,-82.937841,51804,3070 MORSE ROAD,COLUMBUS,OH,43231,43231,"3070 MORSE ROAD,COLUMBUS,OH,43231"
37.0596956,-113.5819903,775,2841 SOUTH 60 EAST,ST. GEORGE,UT,84790,84790,"2841 SOUTH 60 EAST,ST. GEORGE,UT,84790"
43.0009505,-78.4074113,693,8484 ALLEGHENY ROAD,PEMBROKE,NY,14036,14036,"8484 ALLEGHENY ROAD,PEMBROKE,NY,14036"
39.6297868,-77.7829492,179,16921 HALFWAY BLVD,HAGERSTOWN,MD,21740,21740,"16921 HALFWAY BLVD,HAGERSTOWN,MD,21740"
30.109791,-97.306573,40589,901 HWY 95,BASTROP,TX,78602,78602,"901 HWY 95,BASTROP,TX,78602"
32.9296456,-112.6729869,1243,3006 S BUTTERFIELD TRAIL,GILA BEND,AZ,85337,85337,"3006 S BUTTERFIELD TRAIL,GILA BEND,AZ,85337"
35.1733,-91.7322,66818,405 E BOOTH RD,SEARCY,AR,72143-6700,72143,"405 E BOOTH RD,SEARCY,AR,72143"
40.6924439,-99.3812254,901,5085 BUFFALO CREEK RD,ELM CREEK,NE,68836,68836,"5085 BUFFALO CREEK RD,ELM CREEK,NE,68836"
0,0,99170373,11957 DOUGLAS AVENUE,DES MOINES,IA,50322,50322,"11957 DOUGLAS AVENUE,DES MOINES,IA,50322"
39.772417,-84.05812,66517,3446 PENTAGON BLVD.,BEAVERCREEK,OH,45431,45431,"3446 PENTAGON BLVD.,BEAVERCREEK,OH,45431"
36.0663212,-79.3090185,57,1342 TROLLINGWOOD HAWFIELDS ROAD,MEBANE,NC,27302,27302,"1342 TROLLINGWOOD HAWFIELDS ROAD,MEBANE,NC,27302"
45.78456,-108.48592,9626,1802 MINNESOTA AVE,BILLINGS,MT,59101,59101,"1802 MINNESOTA AVE,BILLINGS,MT,59101"
32.506264,-84.977157,64426,1042 MANCHESTER EXPRESSWAY,COLUMBUS (N),GA,31904,31904,"1042 MANCHESTER EXPRESSWAY,COLUMBUS (N),GA,31904"
37.647768,-122.405922,21013,248 S AIRPORT BLVD,SOUTH SAN FRANCISCO,CA,94080,94080,"248 S AIRPORT BLVD,SOUTH SAN FRANCISCO,CA,94080"
38.06091,-85.703149,356,2050 EAST BLUE LICK ROAD,SHEPHERDSVILLE,KY,40165,40165,"2050 EAST BLUE LICK ROAD,SHEPHERDSVILLE,KY,40165"
0,0,99170009,6830 FRANKLIN-LEBANON ROAD,FRANKLIN,OH,45005,45005,"6830 FRANKLIN-LEBANON ROAD,FRANKLIN,OH,45005"
32.933605,-117.239939,21006,3060 CARMEL VALLEY ROAD,SAN DIEGO,CA,92130,92130,"3060 CARMEL VALLEY ROAD,SAN DIEGO,CA,92130"
47.6206104,-117.5069616,963,3709 S GEIGER BLVD,SPOKANE,WA,99224,99224,"3709 S GEIGER BLVD,SPOKANE,WA,99224"
49.8916177,-97.0740173,835,131 WARMAN ROAD,WINNIPEG,MB,R2J 3R3,R2J 3,"131 WARMAN ROAD,WINNIPEG,MB,R2J 3"
41.5871272,-87.236001,651,1401 RIPLEY STREET,LAKE STATION,IN,46405,46405,"1401 RIPLEY STREET,LAKE STATION,IN,46405"
0,0,79988513,17628 SLOVER AVENUE,BLOOMINGTON,CA,92316,92316,"17628 SLOVER AVENUE,BLOOMINGTON,CA,92316"
32.1975812,-96.8999525,1297,101 LR CAMPBELL ROAD,ITALY,TX,76651,76651,"101 LR CAMPBELL ROAD,ITALY,TX,76651"
31.7176,-85.8403,67819,1005 SARA G LOTT BLVD,BRUNDIDGE,AL,36010-4653,36010,"1005 SARA G LOTT BLVD,BRUNDIDGE,AL,36010"
0,0,99170597,1111 EAST MAIN,CHILLICOTHE,OH,45601,45601,"1111 EAST MAIN,CHILLICOTHE,OH,45601"
33.462713,-84.21002,64804,1765 JONESBORO RD.,MCDONOUGH,GA,30253,30253,"1765 JONESBORO RD.,MCDONOUGH,GA,30253"
38.4543652,-85.2958812,50,489 PENDLETON ROAD,SULPHUR,KY,40070,40070,"489 PENDLETON ROAD,SULPHUR,KY,40070"
27.6854486,-99.4659855,730,1011 BELTWAY PARKWAY,LAREDO,TX,78045,78045,"1011 BELTWAY PARKWAY,LAREDO,TX,78045"
29.7977898,-95.3698769,383,210 PATTON STREET,HOUSTON,TX,77009,77009,"210 PATTON STREET,HOUSTON,TX,77009"
41.5635021,-87.3571094,90032,3030 GRANT STREET,GARY,IN,46408,46408,"3030 GRANT STREET,GARY,IN,46408"
0,0,99170079,2601 SOUTH RANGE AVENUE,DENHAM SPRINGS,LA,70726,70726,"2601 SOUTH RANGE AVENUE,DENHAM SPRINGS,LA,70726"
28.374772,-80.795686,66989,4505 STATE ROAD 524,COCOA,FL,32922-0000,32922,"4505 STATE ROAD 524,COCOA,FL,32922"
32.707008,-100.917545,10549,3500 COLLEGE AVE.,SNYDER,TX,79549,79549,"3500 COLLEGE AVE.,SNYDER,TX,79549"
35.4984885,-80.5608582,56,2825 LANE STREET,KANNAPOLIS,NC,28083,28083,"2825 LANE STREET,KANNAPOLIS,NC,28083"
34.9919593,-117.5420292,200,5725 CA-58,BORON,CA,93516,93516,"5725 CA-58,BORON,CA,93516"
41.486028,-112.0573375,508,1674 W. 1100 S.,PERRY,UT,84302,84302,"1674 W. 1100 S.,PERRY,UT,84302"
41.0297493,-81.9068451,13,8924 LAKE ROAD,SEVILLE,OH,44273,44273,"8924 LAKE ROAD,SEVILLE,OH,44273"
41.287316,-87.2938599,653,3231 EAST 181ST AVENUE,HEBRON,IN,46341,46341,"3231 EAST 181ST AVENUE,HEBRON,IN,46341"
33.612546,-101.881898,9746,3002 CLOVIS RD,LUBBOCK,TX,79416,79416,"3002 CLOVIS RD,LUBBOCK,TX,79416"
39.7921714,-88.2681312,529,1112 EAST SOUTHLINE DRIVE,TUSCOLA,IL,61953,61953,"1112 EAST SOUTHLINE DRIVE,TUSCOLA,IL,61953"
36.9452177,-80.9456831,750,139 FACTORY OUTLET DRIVE,FORT CHISWELL,VA,24360,24360,"139 FACTORY OUTLET DRIVE,FORT CHISWELL,VA,24360"
0,0,99170332,3300 HIGHWAY 391 NORTH,NORTH LITTLE ROCK,AR,72117,72117,"3300 HIGHWAY 391 NORTH,NORTH LITTLE ROCK,AR,72117"
0,0,79988527,401 ALEXANDER AVE,TACOMA,WA,98421,98421,"401 ALEXANDER AVE,TACOMA,WA,98421"
33.14453,-95.603206,9668,641 CHURCH ST,UNKNOWN,TX,UNKNOWN,UNKNO,"641 CHURCH ST,UNKNOWN,TX,UNKNO"
40.7668,-82.59,66407,1070 N. LEXINGTON SPG MILL RD.,ONTARIO,OH,44906,44906,"1070 N. LEXINGTON SPG MILL RD.,ONTARIO,OH,44906"
49.0200485,-122.2663117,827,929 COUTTS WAY & SUMAS WAY,ABBOTSFORD,BC,V2S 4N2,V2S 4,"929 COUTTS WAY & SUMAS WAY,ABBOTSFORD,BC,V2S 4"
38.2388685,-86.3617299,478,6921 SOUTH SR 66,LEAVENWORTH,IN,47137,47137,"6921 SOUTH SR 66,LEAVENWORTH,IN,47137"
39.0906145,-94.6828301,524,4610 KANSAS AVENUE,KANSAS CITY,KS,66106,66106,"4610 KANSAS AVENUE,KANSAS CITY,KS,66106"
32.3730578,-99.0085064,551,16851 IH 20,CISCO,TX,76437,76437,"16851 IH 20,CISCO,TX,76437"
35.193218,-101.8080714,273,11301 I-40 EAST,AMARILLO,TX,79118,79118,"11301 I-40 EAST,AMARILLO,TX,79118"
33.173226,-87.479251,76,4416 SKYLAND BOULEVARD EAST,TUSCALOOSA,AL,35405,35405,"4416 SKYLAND BOULEVARD EAST,TUSCALOOSA,AL,35405"
30.4210474,-89.1381782,676,9351 CANAL ROAD,GULFPORT,MS,39503,39503,"9351 CANAL ROAD,GULFPORT,MS,39503"
39.5524096,-86.044397,656,4982 N. 350 E,WHITELAND,IN,46184,46184,"4982 N. 350 E,WHITELAND,IN,46184"
31.97173,-102.073837,99171209,2810 RANKIN HIGHWAY 349,MIDLAND,TX,79706,79706,"2810 RANKIN HIGHWAY 349,MIDLAND,TX,79706"
36.5832,-95.952,67815,397319 W 3000 RD,OCHELATA,OK,74051-2478,74051,"397319 W 3000 RD,OCHELATA,OK,74051"
