dimstate,dimstatename,dimcity,dimcounty,dimcounty2,dimzipcode
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74112
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74110
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74115
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74119
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74117
OK,Oklahoma,Tulsa,Tulsa,Tulsa County,74116
OK,Oklahoma,Owasso,Tulsa,Tulsa County,74055
OK,Oklahoma,Osage,Osage,Osage County,74054
OK,Oklahoma,Oologah,Rogers,Rogers County,74053
OK,Oklahoma,Pawhuska,Osage,Osage County,74056
OK,Oklahoma,Prue,Osage,Osage County,74060
OK,Oklahoma,Perkins,Payne,Payne County,74059
OK,Oklahoma,Pawnee,Pawnee,Pawnee County,74058
OK,Oklahoma,Oilton,Creek,Creek County,74052
OK,Oklahoma,Milfay,Creek,Creek County,74046
OK,Oklahoma,Maramec,Pawnee,Pawnee County,74045
OK,Oklahoma,Mannford,Creek,Creek County,74044
OK,Oklahoma,Mounds,Creek,Creek County,74047
OK,Oklahoma,Ochelata,Washington,Washington County,74051
OK,Oklahoma,Oakhurst,Tulsa,Tulsa County,74050
OK,Oklahoma,Nowata,Nowata,Nowata County,74048
OK,Oklahoma,Stillwater,Payne,Payne County,74074
OK,Oklahoma,Sperry,Tulsa,Tulsa County,74073
OK,Oklahoma,S Coffeyville,Nowata,Nowata County,74072
OK,Oklahoma,Stillwater,Payne,Payne County,74075
OK,Oklahoma,Stillwater,Payne,Payne County,74078
OK,Oklahoma,Stillwater,Payne,Payne County,74077
OK,Oklahoma,Stillwater,Payne,Payne County,74076
OK,Oklahoma,Slick,Creek,Creek County,74071
OK,Oklahoma,Sand Springs,Tulsa,Tulsa County,74063
OK,Oklahoma,Ripley,Payne,Payne County,74062
OK,Oklahoma,Ramona,Washington,Washington County,74061
OK,Oklahoma,Sapulpa,Creek,Creek County,74066
OK,Oklahoma,Skiatook,Tulsa,Tulsa County,74070
OK,Oklahoma,Shamrock,Creek,Creek County,74068
OK,Oklahoma,Sapulpa,Creek,Creek County,74067
OK,Oklahoma,Mooreland,Woodward,Woodward County,73852
OK,Oklahoma,Hobart,Kiowa,Kiowa County,73651
OK,Oklahoma,Hammon,Roger Mills,Roger Mills County,73650
OK,Oklahoma,Elk City,Beckham,Beckham County,73648
OK,Oklahoma,Leedey,Dewey,Dewey County,73654
OK,Oklahoma,Putnam,Dewey,Dewey County,73659
OK,Oklahoma,Oakwood,Dewey,Dewey County,73658
OK,Oklahoma,Lone Wolf,Kiowa,Kiowa County,73655
OK,Oklahoma,Foss,Washita,Washita County,73647
OK,Oklahoma,Dill City,Washita,Washita County,73641
OK,Oklahoma,Custer City,Custer,Custer County,73639
OK,Oklahoma,Crawford,Roger Mills,Roger Mills County,73638
OK,Oklahoma,Durham,Roger Mills,Roger Mills County,73642
OK,Oklahoma,Fay,Dewey,Dewey County,73646
OK,Oklahoma,Erick,Beckham,Beckham County,73645
OK,Oklahoma,Elk City,Beckham,Beckham County,73644
OK,Oklahoma,Enid,Garfield,Garfield County,73701
OK,Oklahoma,Willow,Greer,Greer County,73673
OK,Oklahoma,Thomas,Custer,Custer County,73669
OK,Oklahoma,Enid,Garfield,Garfield County,73702
OK,Oklahoma,Enid,Garfield,Garfield County,73706
OK,Oklahoma,Enid,Garfield,Garfield County,73705
OK,Oklahoma,Enid,Garfield,Garfield County,73703
OK,Oklahoma,Texola,Beckham,Beckham County,73668
OK,Oklahoma,Sayre,Beckham,Beckham County,73662
OK,Oklahoma,Rocky,Washita,Washita County,73661
OK,Oklahoma,Reydon,Roger Mills,Roger Mills County,73660
OK,Oklahoma,Seiling,Dewey,Dewey County,73663
OK,Oklahoma,Taloga,Dewey,Dewey County,73667
OK,Oklahoma,Sweetwater,Roger Mills,Roger Mills County,73666
OK,Oklahoma,Sentinel,Washita,Washita County,73664
OK,Oklahoma,Roosevelt,Kiowa,Kiowa County,73564
OK,Oklahoma,Randlett,Cotton,Cotton County,73562
OK,Oklahoma,Oscar,Jefferson,Jefferson County,73561
OK,Oklahoma,Ryan,Jefferson,Jefferson County,73565
OK,Oklahoma,Temple,Cotton,Cotton County,73568
OK,Oklahoma,Sterling,Comanche,Comanche County,73567
OK,Oklahoma,Snyder,Kiowa,Kiowa County,73566
OK,Oklahoma,Olustee,Jackson,Jackson County,73560
OK,Oklahoma,Manitou,Tillman,Tillman County,73555
OK,Oklahoma,Mangum,Greer,Greer County,73554
OK,Oklahoma,Loveland,Tillman,Tillman County,73553
OK,Oklahoma,Martha,Jackson,Jackson County,73556
OK,Oklahoma,Mountain Park,Kiowa,Kiowa County,73559
OK,Oklahoma,Meers,Comanche,Comanche County,73558
OK,Oklahoma,Medicine Park,Comanche,Comanche County,73557
OK,Oklahoma,Butler,Custer,Custer County,73625
OK,Oklahoma,Burns Flat,Washita,Washita County,73624
OK,Oklahoma,Bessie,Washita,Washita County,73622
OK,Oklahoma,Canute,Washita,Washita County,73626
OK,Oklahoma,Cordell,Washita,Washita County,73632
OK,Oklahoma,Cheyenne,Roger Mills,Roger Mills County,73628
OK,Oklahoma,Carter,Beckham,Beckham County,73627
OK,Oklahoma,Arapaho,Custer,Custer County,73620
OK,Oklahoma,Vinson,Harmon,Harmon County,73571
OK,Oklahoma,Tipton,Tillman,Tillman County,73570
OK,Oklahoma,Terral,Jefferson,Jefferson County,73569
OK,Oklahoma,Walters,Cotton,Cotton County,73572
OK,Oklahoma,Clinton,Custer,Custer County,73601
OK,Oklahoma,Duncan,Stephens,Stephens County,73575
OK,Oklahoma,Waurika,Jefferson,Jefferson County,73573
OK,Oklahoma,Pond Creek,Grant,Grant County,73766
OK,Oklahoma,Omega,Kingfisher,Kingfisher County,73764
OK,Oklahoma,Okeene,Blaine,Blaine County,73763
OK,Oklahoma,Ringwood,Major,Major County,73768
OK,Oklahoma,Watonga,Blaine,Blaine County,73772
OK,Oklahoma,Wakita,Grant,Grant County,73771
OK,Oklahoma,Southard,Blaine,Blaine County,73770
OK,Oklahoma,Okarche,Canadian,Canadian County,73762
OK,Oklahoma,Lucien,Noble,Noble County,73757
OK,Oklahoma,Loyal,Kingfisher,Kingfisher County,73756
OK,Oklahoma,Longdale,Blaine,Blaine County,73755
OK,Oklahoma,Manchester,Grant,Grant County,73758
OK,Oklahoma,Nash,Grant,Grant County,73761
OK,Oklahoma,Meno,Major,Major County,73760
OK,Oklahoma,Medford,Grant,Grant County,73759
OK,Oklahoma,Gage,Ellis,Ellis County,73843
OK,Oklahoma,Freedom,Woods,Woods County,73842
OK,Oklahoma,Fort Supply,Woodward,Woodward County,73841
OK,Oklahoma,Gate,Beaver,Beaver County,73844
OK,Oklahoma,May,Harper,Harper County,73851
OK,Oklahoma,Laverne,Harper,Harper County,73848
OK,Oklahoma,Knowles,Beaver,Beaver County,73847
OK,Oklahoma,Fargo,Ellis,Ellis County,73840
OK,Oklahoma,Woodward,Woodward,Woodward County,73802
OK,Oklahoma,Woodward,Woodward,Woodward County,73801
OK,Oklahoma,Waukomis,Garfield,Garfield County,73773
OK,Oklahoma,Arnett,Ellis,Ellis County,73832
OK,Oklahoma,Chester,Major,Major County,73838
OK,Oklahoma,Camargo,Dewey,Dewey County,73835
OK,Oklahoma,Buffalo,Harper,Harper County,73834
OK,Oklahoma,Cleo Springs,Major,Major County,73729
OK,Oklahoma,Cherokee,Alfalfa,Alfalfa County,73728
OK,Oklahoma,Carrier,Garfield,Garfield County,73727
OK,Oklahoma,Covington,Garfield,Garfield County,73730
OK,Oklahoma,Dover,Kingfisher,Kingfisher County,73734
OK,Oklahoma,Douglas,Garfield,Garfield County,73733
OK,Oklahoma,Dacoma,Woods,Woods County,73731
OK,Oklahoma,Carmen,Alfalfa,Alfalfa County,73726
OK,Oklahoma,Ames,Major,Major County,73718
OK,Oklahoma,Alva,Woods,Woods County,73717
OK,Oklahoma,Aline,Alfalfa,Alfalfa County,73716
OK,Oklahoma,Amorita,Alfalfa,Alfalfa County,73719
OK,Oklahoma,Canton,Blaine,Blaine County,73724
OK,Oklahoma,Burlington,Alfalfa,Alfalfa County,73722
OK,Oklahoma,Bison,Garfield,Garfield County,73720
OK,Oklahoma,Isabella,Major,Major County,73747
OK,Oklahoma,Hopeton,Woods,Woods County,73746
OK,Oklahoma,Hitchcock,Blaine,Blaine County,73744
OK,Oklahoma,Jet,Alfalfa,Alfalfa County,73749
OK,Oklahoma,Lahoma,Garfield,Garfield County,73754
OK,Oklahoma,Kremlin,Garfield,Garfield County,73753
OK,Oklahoma,Kingfisher,Kingfisher,Kingfisher County,73750
OK,Oklahoma,Hillsdale,Garfield,Garfield County,73743
OK,Oklahoma,Fairview,Major,Major County,73737
OK,Oklahoma,Fairmont,Garfield,Garfield County,73736
OK,Oklahoma,Drummond,Garfield,Garfield County,73735
OK,Oklahoma,Garber,Garfield,Garfield County,73738
OK,Oklahoma,Hennessey,Kingfisher,Kingfisher County,73742
OK,Oklahoma,Helena,Alfalfa,Alfalfa County,73741
OK,Oklahoma,Goltry,Alfalfa,Alfalfa County,73739
OR,Oregon,Walterville,Lane,Lane County,97489
OR,Oregon,Walton,Lane,Lane County,97490
OR,Oregon,Wedderburn,Curry,Curry County,97491
OR,Oregon,Vida,Lane,Lane County,97488
OR,Oregon,Tiller,Douglas,Douglas County,97484
OR,Oregon,Umpqua,Douglas,Douglas County,97486
OR,Oregon,Veneta,Lane,Lane County,97487
OR,Oregon,Westfir,Lane,Lane County,97492
OR,Oregon,Wolf Creek,Josephine,Josephine County,97497
OR,Oregon,Yachats,Lincoln,Lincoln County,97498
OR,Oregon,Yoncalla,Douglas,Douglas County,97499
OR,Oregon,Winston,Douglas,Douglas County,97496
OR,Oregon,Westlake,Lane,Lane County,97493
OR,Oregon,Wilbur,Douglas,Douglas County,97494
OR,Oregon,Winchester,Douglas,Douglas County,97495
OR,Oregon,Roseburg,Douglas,Douglas County,97470
OR,Oregon,Roseburg,Douglas,Douglas County,97471
OR,Oregon,Saginaw,Lane,Lane County,97472
OR,Oregon,Riddle,Douglas,Douglas County,97469
OR,Oregon,Port Orford,Curry,Curry County,97465
OR,Oregon,Powers,Coos,Coos County,97466
OR,Oregon,Reedsport,Douglas,Douglas County,97467
OR,Oregon,Scottsburg,Douglas,Douglas County,97473
OR,Oregon,Swisshome,Lane,Lane County,97480
OR,Oregon,Tenmile,Douglas,Douglas County,97481
OR,Oregon,Thurston,Lane,Lane County,97482
OR,Oregon,Sutherlin,Douglas,Douglas County,97479
OR,Oregon,Sixes,Curry,Curry County,97476
OR,Oregon,Springfield,Lane,Lane County,97477
OR,Oregon,Springfield,Lane,Lane County,97478
OR,Oregon,Medford,Jackson,Jackson County,97501
OR,Oregon,Selma,Josephine,Josephine County,97538
OR,Oregon,Shady Cove,Jackson,Jackson County,97539
OR,Oregon,Talent,Jackson,Jackson County,97540
OR,Oregon,Rogue River,Jackson,Jackson County,97537
OR,Oregon,O Brien,Josephine,Josephine County,97534
OR,Oregon,Phoenix,Jackson,Jackson County,97535
OR,Oregon,Prospect,Jackson,Jackson County,97536
OR,Oregon,Trail,Jackson,Jackson County,97541
OR,Oregon,Klamath Falls,Klamath,Klamath County,97603
OR,Oregon,Crater Lake,Klamath,Klamath County,97604
OR,Oregon,Adel,Lake,Lake County,97620
OR,Oregon,Klamath Falls,Klamath,Klamath County,97602
OR,Oregon,Wilderville,Josephine,Josephine County,97543
OR,Oregon,Williams,Josephine,Josephine County,97544
OR,Oregon,Klamath Falls,Klamath,Klamath County,97601
OR,Oregon,Butte Falls,Jackson,Jackson County,97522
OR,Oregon,Cave Junction,Josephine,Josephine County,97523
OR,Oregon,Eagle Point,Jackson,Jackson County,97524
OR,Oregon,Ashland,Jackson,Jackson County,97520
OR,Oregon,Central Point,Jackson,Jackson County,97502
OR,Oregon,White City,Jackson,Jackson County,97503
OR,Oregon,Medford,Jackson,Jackson County,97504
OR,Oregon,Gold Hill,Jackson,Jackson County,97525
OR,Oregon,Kerby,Josephine,Josephine County,97531
OR,Oregon,Merlin,Josephine,Josephine County,97532
OR,Oregon,Murphy,Josephine,Josephine County,97533
OR,Oregon,Jacksonville,Jackson,Jackson County,97530
OR,Oregon,Grants Pass,Josephine,Josephine County,97526
OR,Oregon,Grants Pass,Josephine,Josephine County,97527
OR,Oregon,Grants Pass,Josephine,Josephine County,97528
OR,Oregon,Cheshire,Lane,Lane County,97419
OR,Oregon,Coos Bay,Coos,Coos County,97420
OR,Oregon,Coquille,Coos,Coos County,97423
OR,Oregon,Canyonville,Douglas,Douglas County,97417
OR,Oregon,Broadbent,Coos,Coos County,97414
OR,Oregon,Brookings,Curry,Curry County,97415
OR,Oregon,Camas Valley,Douglas,Douglas County,97416
OR,Oregon,Cottage Grove,Lane,Lane County,97424
OR,Oregon,Days Creek,Douglas,Douglas County,97429
OR,Oregon,Deadwood,Lane,Lane County,97430
OR,Oregon,Dexter,Lane,Lane County,97431
OR,Oregon,Curtin,Douglas,Douglas County,97428
OR,Oregon,Crescent Lake,Klamath,Klamath County,97425
OR,Oregon,Creswell,Lane,Lane County,97426
OR,Oregon,Culp Creek,Lane,Lane County,97427
OR,Oregon,Eugene,Lane,Lane County,97403
OR,Oregon,Eugene,Lane,Lane County,97404
OR,Oregon,Eugene,Lane,Lane County,97405
OR,Oregon,Eugene,Lane,Lane County,97402
OR,Oregon,Waldport,Lincoln,Lincoln County,97394
OR,Oregon,Willamina,Yamhill,Yamhill County,97396
OR,Oregon,Eugene,Lane,Lane County,97401
OR,Oregon,Agness,Curry,Curry County,97406
OR,Oregon,Bandon,Coos,Coos County,97411
OR,Oregon,Blachly,Lane,Lane County,97412
OR,Oregon,Blue River,Lane,Lane County,97413
OR,Oregon,Azalea,Douglas,Douglas County,97410
OR,Oregon,Allegany,Coos,Coos County,97407
OR,Oregon,Eugene,Lane,Lane County,97408
OR,Oregon,Alvadore,Lane,Lane County,97409
OR,Oregon,Dillard,Douglas,Douglas County,97432
OR,Oregon,Marcola,Lane,Lane County,97454
OR,Oregon,Pleasant Hill,Lane,Lane County,97455
OR,Oregon,Monroe,Benton,Benton County,97456
OR,Oregon,Mapleton,Lane,Lane County,97453
OR,Oregon,Langlois,Curry,Curry County,97450
OR,Oregon,Lorane,Lane,Lane County,97451
OR,Oregon,Lowell,Lane,Lane County,97452
OR,Oregon,Myrtle Creek,Douglas,Douglas County,97457
OR,Oregon,Oakland,Douglas,Douglas County,97462
OR,Oregon,Oakridge,Lane,Lane County,97463
OR,Oregon,Ophir,Curry,Curry County,97464
OR,Oregon,Noti,Lane,Lane County,97461
OR,Oregon,Myrtle Point,Coos,Coos County,97458
OR,Oregon,North Bend,Coos,Coos County,97459
OR,Oregon,Norway,Coos,Coos County,97460
OR,Oregon,Fall Creek,Lane,Lane County,97438
OR,Oregon,Florence,Lane,Lane County,97439
OR,Oregon,Eugene,Lane,Lane County,97440
OR,Oregon,Elmira,Lane,Lane County,97437
OR,Oregon,Dorena,Lane,Lane County,97434
OR,Oregon,Drain,Douglas,Douglas County,97435
OR,Oregon,Elkton,Douglas,Douglas County,97436
OR,Oregon,Gardiner,Douglas,Douglas County,97441
OR,Oregon,Idleyld Park,Douglas,Douglas County,97447
OR,Oregon,Junction City,Lane,Lane County,97448
OR,Oregon,Lakeside,Coos,Coos County,97449
OR,Oregon,Harrisburg,Linn,Linn County,97446
OR,Oregon,Glendale,Douglas,Douglas County,97442
OR,Oregon,Glide,Douglas,Douglas County,97443
OR,Oregon,Gold Beach,Curry,Curry County,97444
OR,Oregon,Beatty,Klamath,Klamath County,97621
OR,Oregon,Joseph,Wallowa,Wallowa County,97846
OR,Oregon,Kimberly,Grant,Grant County,97848
OR,Oregon,La Grande,Union,Union County,97850
OR,Oregon,John Day,Grant,Grant County,97845
OR,Oregon,Imnaha,Wallowa,Wallowa County,97842
OR,Oregon,Ione,Morrow,Morrow County,97843
OR,Oregon,Irrigon,Morrow,Morrow County,97844
OR,Oregon,Long Creek,Grant,Grant County,97856
OR,Oregon,Monument,Grant,Grant County,97864
OR,Oregon,Mount Vernon,Grant,Grant County,97865
OR,Oregon,North Powder,Union,Union County,97867
OR,Oregon,Milton Freewater,Umatilla,Umatilla County,97862
OR,Oregon,Lostine,Wallowa,Wallowa County,97857
OR,Oregon,Meacham,Umatilla,Umatilla County,97859
OR,Oregon,Mikkalo,Gilliam,Gilliam County,97861
OR,Oregon,Fossil,Wheeler,Wheeler County,97830
OR,Oregon,Fox,Grant,Grant County,97831
OR,Oregon,Haines,Baker,Baker County,97833
OR,Oregon,Enterprise,Wallowa,Wallowa County,97828
OR,Oregon,Dayville,Grant,Grant County,97825
OR,Oregon,Echo,Umatilla,Umatilla County,97826
OR,Oregon,Elgin,Union,Union County,97827
OR,Oregon,Halfway,Baker,Baker County,97834
OR,Oregon,Lexington,Morrow,Morrow County,97839
OR,Oregon,Oxbow,Baker,Baker County,97840
OR,Oregon,Imbler,Union,Union County,97841
OR,Oregon,Hermiston,Umatilla,Umatilla County,97838
OR,Oregon,Helix,Umatilla,Umatilla County,97835
OR,Oregon,Heppner,Morrow,Morrow County,97836
OR,Oregon,Hereford,Baker,Baker County,97837
OR,Oregon,Pilot Rock,Umatilla,Umatilla County,97868
OR,Oregon,Harper,Malheur,Malheur County,97906
OR,Oregon,Huntington,Baker,Baker County,97907
OR,Oregon,Ironside,Malheur,Malheur County,97908
OR,Oregon,Durkee,Baker,Baker County,97905
OR,Oregon,Arock,Malheur,Malheur County,97902
OR,Oregon,Brogan,Malheur,Malheur County,97903
OR,Oregon,Drewsey,Harney,Harney County,97904
OR,Oregon,Jamieson,Malheur,Malheur County,97909
OR,Oregon,Riverside,Malheur,Malheur County,97917
OR,Oregon,Vale,Malheur,Malheur County,97918
OR,Oregon,Westfall,Malheur,Malheur County,97920
OR,Oregon,Ontario,Malheur,Malheur County,97914
OR,Oregon,Jordan Valley,Malheur,Malheur County,97910
OR,Oregon,Juntura,Malheur,Malheur County,97911
OR,Oregon,Nyssa,Malheur,Malheur County,97913
OR,Oregon,Spray,Wheeler,Wheeler County,97874
OR,Oregon,Stanfield,Umatilla,Umatilla County,97875
OR,Oregon,Summerville,Union,Union County,97876
OR,Oregon,Seneca,Grant,Grant County,97873
OR,Oregon,Prairie City,Grant,Grant County,97869
OR,Oregon,Richland,Baker,Baker County,97870
OR,Oregon,Ritter,Grant,Grant County,97872
OR,Oregon,Sumpter,Baker,Baker County,97877
OR,Oregon,Wallowa,Wallowa,Wallowa County,97885
OR,Oregon,Weston,Umatilla,Umatilla County,97886
OR,Oregon,Adrian,Malheur,Malheur County,97901
OR,Oregon,Unity,Baker,Baker County,97884
OR,Oregon,Ukiah,Umatilla,Umatilla County,97880
OR,Oregon,Umatilla,Umatilla,Umatilla County,97882
OR,Oregon,Union,Union,Union County,97883
OR,Oregon,Bend,Deschutes,Deschutes County,97708
OR,Oregon,Bend,Deschutes,Deschutes County,97709
OR,Oregon,Fields,Harney,Harney County,97710
OR,Oregon,Bend,Deschutes,Deschutes County,97707
OR,Oregon,Christmas Valley,Lake,Lake County,97641
OR,Oregon,Bend,Deschutes,Deschutes County,97701
OR,Oregon,Bend,Deschutes,Deschutes County,97702
OR,Oregon,Ashwood,Jefferson,Jefferson County,97711
OR,Oregon,Camp Sherman,Jefferson,Jefferson County,97730
OR,Oregon,Chemult,Klamath,Klamath County,97731
OR,Oregon,Crane,Harney,Harney County,97732
OR,Oregon,Diamond,Harney,Harney County,97722
OR,Oregon,Brothers,Deschutes,Deschutes County,97712
OR,Oregon,Burns,Harney,Harney County,97720
OR,Oregon,Princeton,Harney,Harney County,97721
OR,Oregon,Fort Klamath,Klamath,Klamath County,97626
OR,Oregon,Keno,Klamath,Klamath County,97627
OR,Oregon,Lakeview,Lake,Lake County,97630
OR,Oregon,Dairy,Klamath,Klamath County,97625
OR,Oregon,Bly,Klamath,Klamath County,97622
OR,Oregon,Bonanza,Klamath,Klamath County,97623
OR,Oregon,Chiloquin,Klamath,Klamath County,97624
OR,Oregon,Malin,Klamath,Klamath County,97632
OR,Oregon,Silver Lake,Lake,Lake County,97638
OR,Oregon,Sprague River,Klamath,Klamath County,97639
OR,Oregon,Summer Lake,Lake,Lake County,97640
OR,Oregon,Plush,Lake,Lake County,97637
OR,Oregon,Merrill,Klamath,Klamath County,97633
OR,Oregon,Midland,Klamath,Klamath County,97634
OR,Oregon,New Pine Creek,Lake,Lake County,97635
OR,Oregon,Crescent,Klamath,Klamath County,97733
OR,Oregon,Adams,Umatilla,Umatilla County,97810
OR,Oregon,Arlington,Gilliam,Gilliam County,97812
OR,Oregon,Athena,Umatilla,Umatilla County,97813
OR,Oregon,Pendleton,Umatilla,Umatilla County,97801
OR,Oregon,Sisters,Deschutes,Deschutes County,97759
OR,Oregon,Terrebonne,Deschutes,Deschutes County,97760
OR,Oregon,Warm Springs,Jefferson,Jefferson County,97761
OR,Oregon,Baker City,Baker,Baker County,97814
OR,Oregon,Cayuse,Umatilla,Umatilla County,97821
OR,Oregon,Condon,Gilliam,Gilliam County,97823
OR,Oregon,Cove,Union,Union County,97824
OR,Oregon,Canyon City,Grant,Grant County,97820
OR,Oregon,Bates,Grant,Grant County,97817
OR,Oregon,Boardman,Morrow,Morrow County,97818
OR,Oregon,Bridgeport,Baker,Baker County,97819
OR,Oregon,Hines,Harney,Harney County,97738
OR,Oregon,La Pine,Deschutes,Deschutes County,97739
OR,Oregon,Lawen,Harney,Harney County,97740
OR,Oregon,Gilchrist,Klamath,Klamath County,97737
OR,Oregon,Culver,Jefferson,Jefferson County,97734
OR,Oregon,Fort Rock,Lake,Lake County,97735
OR,Oregon,Frenchglen,Harney,Harney County,97736
OR,Oregon,Madras,Jefferson,Jefferson County,97741
OR,Oregon,Prineville,Crook,Crook County,97754
OR,Oregon,Redmond,Deschutes,Deschutes County,97756
OR,Oregon,Riley,Harney,Harney County,97758
OR,Oregon,Powell Butte,Crook,Crook County,97753
OR,Oregon,Mitchell,Wheeler,Wheeler County,97750
OR,Oregon,Paulina,Crook,Crook County,97751
OR,Oregon,Post,Crook,Crook County,97752
OR,Oregon,Dundee,Yamhill,Yamhill County,97115
OR,Oregon,Forest Grove,Washington,Washington County,97116
OR,Oregon,Gales Creek,Washington,Washington County,97117
OR,Oregon,Dayton,Yamhill,Yamhill County,97114
OR,Oregon,Carlton,Yamhill,Yamhill County,97111
OR,Oregon,Cloverdale,Tillamook,Tillamook County,97112
OR,Oregon,Cornelius,Washington,Washington County,97113
OR,Oregon,Garibaldi,Tillamook,Tillamook County,97118
OR,Oregon,Hillsboro,Washington,Washington County,97124
OR,Oregon,Manning,Washington,Washington County,97125
OR,Oregon,Lafayette,Yamhill,Yamhill County,97127
OR,Oregon,Hillsboro,Washington,Washington County,97123
OR,Oregon,Gaston,Washington,Washington County,97119
OR,Oregon,Hammond,Clatsop,Clatsop County,97121
OR,Oregon,Hebo,Tillamook,Tillamook County,97122
OR,Oregon,Gresham,Multnomah,Multnomah County,97080
OR,Oregon,Portland,Multnomah,Multnomah County,97086
OR,Oregon,Happy Valley,Multnomah,Multnomah County,97089
OR,Oregon,Beaverton,Washington,Washington County,97078
OR,Oregon,Beaverton,Washington,Washington County,97075
OR,Oregon,Beaverton,Washington,Washington County,97076
OR,Oregon,Beaverton,Washington,Washington County,97077
OR,Oregon,Amity,Yamhill,Yamhill County,97101
OR,Oregon,Beaver,Tillamook,Tillamook County,97108
OR,Oregon,Buxton,Washington,Washington County,97109
OR,Oregon,Cannon Beach,Clatsop,Clatsop County,97110
OR,Oregon,Bay City,Tillamook,Tillamook County,97107
OR,Oregon,Arch Cape,Clatsop,Clatsop County,97102
OR,Oregon,Astoria,Clatsop,Clatsop County,97103
OR,Oregon,Banks,Washington,Washington County,97106
OR,Oregon,Mcminnville,Yamhill,Yamhill County,97128
OR,Oregon,Portland,Multnomah,Multnomah County,97202
OR,Oregon,Portland,Multnomah,Multnomah County,97203
OR,Oregon,Portland,Multnomah,Multnomah County,97204
OR,Oregon,Portland,Multnomah,Multnomah County,97201
OR,Oregon,Wheeler,Tillamook,Tillamook County,97147
OR,Oregon,Yamhill,Yamhill,Yamhill County,97148
OR,Oregon,Neskowin,Tillamook,Tillamook County,97149
OR,Oregon,Portland,Multnomah,Multnomah County,97205
OR,Oregon,Portland,Multnomah,Multnomah County,97210
OR,Oregon,Portland,Multnomah,Multnomah County,97211
OR,Oregon,Portland,Multnomah,Multnomah County,97212
OR,Oregon,Portland,Multnomah,Multnomah County,97209
OR,Oregon,Portland,Multnomah,Multnomah County,97206
OR,Oregon,Portland,Multnomah,Multnomah County,97207
OR,Oregon,Portland,Multnomah,Multnomah County,97208
OR,Oregon,Oceanside,Tillamook,Tillamook County,97134
OR,Oregon,Pacific City,Tillamook,Tillamook County,97135
OR,Oregon,Rockaway Beach,Tillamook,Tillamook County,97136
OR,Oregon,North Plains,Washington,Washington County,97133
OR,Oregon,Manzanita,Tillamook,Tillamook County,97130
OR,Oregon,Nehalem,Tillamook,Tillamook County,97131
