dimstate,dimcity,dimzipcode,dimcounty,dimcounty2
CO,Elbert,80106,Elbert,Elbert County
CO,Elizabeth,80107,Elbert,Elbert County
CO,Englewood,80110,Arapahoe,Arapahoe County
CO,Englewood,80111,Arapahoe,Arapahoe County
CO,Englewood,80112,Arapahoe,Arapahoe County
CO,Englewood,80113,Denver,Denver County
CO,Franktown,80116,Douglas,Douglas County
CO,Kiowa,80117,Elbert,Elbert County
CO,Larkspur,80118,Douglas,Douglas County
CO,Littleton,80120,Arapahoe,Arapahoe County
CO,Littleton,80121,Arapahoe,Arapahoe County
CO,Littleton,80122,Arapahoe,Arapahoe County
CO,Littleton,80123,Jefferson,Jefferson County
CO,Littleton,80124,Douglas,Douglas County
CO,Littleton,80125,Douglas,Douglas County
CO,Littleton,80126,Douglas,Douglas County
CO,Littleton,80127,Jefferson,Jefferson County
CO,Littleton,80128,Jefferson,Jefferson County
CO,Littleton,80129,Douglas,Douglas County
CO,Littleton,80130,Douglas,Douglas County
CO,Louviers,80131,Douglas,Douglas County
CO,Monument,80132,El Paso,El Paso County
CO,Palmer Lake,80133,El Paso,El Paso County
CO,Parker,80134,Douglas,Douglas County
CO,Sedalia,80135,Douglas,Douglas County
CO,Strasburg,80136,Adams,Adams County
CO,Watkins,80137,Adams,Adams County
CO,Parker,80138,Douglas,Douglas County
CO,Englewood,80150,Arapahoe,Arapahoe County
CO,Englewood,80151,Arapahoe,Arapahoe County
CO,Englewood,80154,Arapahoe,Arapahoe County
CO,Englewood,80155,Arapahoe,Arapahoe County
CO,Littleton,80160,Arapahoe,Arapahoe County
CO,Littleton,80161,Arapahoe,Arapahoe County
CO,Littleton,80162,Jefferson,Jefferson County
CO,Littleton,80163,Douglas,Douglas County
CO,Littleton,80165,Arapahoe,Arapahoe County
CO,Littleton,80166,Arapahoe,Arapahoe County
CO,Denver,80201,Denver,Denver County
CO,Denver,80202,Denver,Denver County
CO,Denver,80203,Denver,Denver County
CO,Denver,80204,Denver,Denver County
CO,Denver,80205,Denver,Denver County
CO,Denver,80206,Denver,Denver County
CO,Denver,80207,Denver,Denver County
CO,Denver,80208,Denver,Denver County
CO,Denver,80209,Denver,Denver County
CO,Denver,80210,Denver,Denver County
CO,Denver,80211,Denver,Denver County
CO,Denver,80212,Denver,Denver County
CO,Denver,80214,Jefferson,Jefferson County
CO,Denver,80215,Jefferson,Jefferson County
CO,Denver,80216,Denver,Denver County
CO,Denver,80217,Denver,Denver County
CO,Denver,80218,Denver,Denver County
CO,Denver,80219,Denver,Denver County
CO,Denver,80220,Denver,Denver County
CO,Denver,80221,Adams,Adams County
CO,Denver,80222,Denver,Denver County
CO,Denver,80223,Denver,Denver County
CO,Denver,80224,Denver,Denver County
CO,Denver,80225,Jefferson,Jefferson County
CO,Denver,80226,Jefferson,Jefferson County
CO,Denver,80227,Denver,Denver County
CO,Denver,80228,Jefferson,Jefferson County
CO,Denver,80229,Adams,Adams County
CO,Denver,80230,Denver,Denver County
CO,Denver,80231,Denver,Denver County
CO,Denver,80232,Jefferson,Jefferson County
CO,Denver,80233,Adams,Adams County
CO,Denver,80234,Adams,Adams County
CO,Denver,80235,Denver,Denver County
CO,Denver,80236,Denver,Denver County
CO,Denver,80237,Denver,Denver County
CO,Denver,80238,Denver,Denver County
CO,Denver,80239,Denver,Denver County
CO,Denver,80241,Adams,Adams County
CO,Denver,80243,Denver,Denver County
CO,Denver,80244,Denver,Denver County
CO,Denver,80246,Denver,Denver County
CO,Denver,80247,Jefferson,Jefferson County
CO,Denver,80248,Denver,Denver County
CO,Denver,80249,Denver,Denver County
CO,Denver,80250,Denver,Denver County
CO,Denver,80251,Denver,Denver County
CO,Denver,80252,Denver,Denver County
CO,Denver,80254,Denver,Denver County
CO,Denver,80255,Denver,Denver County
CO,Denver,80256,Denver,Denver County
CO,Denver,80257,Denver,Denver County
CO,Denver,80259,Denver,Denver County
CO,Denver,80260,Adams,Adams County
CO,Denver,80261,Denver,Denver County
CO,Denver,80262,Denver,Denver County
CO,Denver,80263,Denver,Denver County
CO,Denver,80264,Denver,Denver County
CO,Denver,80265,Denver,Denver County
CO,Denver,80266,Denver,Denver County
CO,Denver,80270,Denver,Denver County
CO,Denver,80271,Denver,Denver County
CO,Denver,80273,Denver,Denver County
CO,Denver,80274,Denver,Denver County
CO,Denver,80275,Denver,Denver County
CO,Denver,80279,Denver,Denver County
CO,Denver,80280,Denver,Denver County
CO,Denver,80281,Denver,Denver County
CO,Denver,80285,Denver,Denver County
CO,Denver,80290,Denver,Denver County
CO,Denver,80291,Denver,Denver County
CO,Denver,80292,Denver,Denver County
CO,Denver,80293,Denver,Denver County
CO,Denver,80294,Denver,Denver County
CO,Denver,80295,Denver,Denver County
CO,Denver,80299,Denver,Denver County
CO,Boulder,80301,Boulder,Boulder County
CO,Boulder,80302,Boulder,Boulder County
CO,Boulder,80303,Boulder,Boulder County
CO,Boulder,80304,Boulder,Boulder County
CO,Boulder,80305,Boulder,Boulder County
CO,Boulder,80306,Boulder,Boulder County
CO,Boulder,80307,Boulder,Boulder County
CO,Boulder,80308,Boulder,Boulder County
CO,Boulder,80309,Boulder,Boulder County
CO,Boulder,80310,Boulder,Boulder County
CO,Boulder,80314,Boulder,Boulder County
CO,Boulder,80321,Boulder,Boulder County
CO,Boulder,80322,Boulder,Boulder County
CO,Boulder,80323,Boulder,Boulder County
CO,Boulder,80328,Boulder,Boulder County
CO,Boulder,80329,Boulder,Boulder County
CO,Golden,80401,Jefferson,Jefferson County
CO,Golden,80402,Jefferson,Jefferson County
CO,Golden,80403,Jefferson,Jefferson County
CO,Golden,80419,Jefferson,Jefferson County
CO,Alma,80420,Park,Park County
CO,Bailey,80421,Park,Park County
CO,Black Hawk,80422,Gilpin,Gilpin County
CO,Bond,80423,Eagle,Eagle County
CO,Breckenridge,80424,Summit,Summit County
CO,Buffalo Creek,80425,Jefferson,Jefferson County
CO,Burns,80426,Eagle,Eagle County
CO,Central City,80427,Gilpin,Gilpin County
CO,Clark,80428,Routt,Routt County
CO,Climax,80429,Lake,Lake County
CO,Coalmont,80430,Jackson,Jackson County
CO,Como,80432,Park,Park County
CO,Conifer,80433,Jefferson,Jefferson County
CO,Cowdrey,80434,Jackson,Jackson County
CO,Dillon,80435,Summit,Summit County
CO,Dumont,80436,Clear Creek,Clear Creek County
CO,Evergreen,80437,Jefferson,Jefferson County
CO,Empire,80438,Clear Creek,Clear Creek County
CO,Evergreen,80439,Jefferson,Jefferson County
CO,Fairplay,80440,Park,Park County
CO,Fraser,80442,Grand,Grand County
CO,Frisco,80443,Summit,Summit County
CO,Georgetown,80444,Clear Creek,Clear Creek County
CO,Granby,80446,Grand,Grand County
CO,Grand Lake,80447,Grand,Grand County
CO,Grant,80448,Park,Park County
CO,Hartsel,80449,Park,Park County
CO,Hot Sulphur Springs,80451,Grand,Grand County
CO,Idaho Springs,80452,Clear Creek,Clear Creek County
CO,Idledale,80453,Jefferson,Jefferson County
CO,Indian Hills,80454,Jefferson,Jefferson County
CO,Jamestown,80455,Boulder,Boulder County
CO,Jefferson,80456,Park,Park County
CO,Kittredge,80457,Jefferson,Jefferson County
CO,Kremmling,80459,Grand,Grand County
CO,Leadville,80461,Lake,Lake County
CO,Mc Coy,80463,Eagle,Eagle County
CO,Morrison,80465,Jefferson,Jefferson County
CO,Nederland,80466,Boulder,Boulder County
CO,Oak Creek,80467,Routt,Routt County
CO,Parshall,80468,Grand,Grand County
CO,Phippsburg,80469,Routt,Routt County
CO,Pine,80470,Jefferson,Jefferson County
CO,Pinecliffe,80471,Boulder,Boulder County
CO,Rand,80473,Jackson,Jackson County
CO,Rollinsville,80474,Gilpin,Gilpin County
CO,Shawnee,80475,Park,Park County
CO,Silver Plume,80476,Clear Creek,Clear Creek County
CO,Steamboat Springs,80477,Routt,Routt County
CO,Tabernash,80478,Grand,Grand County
CO,Toponas,80479,Routt,Routt County
CO,Walden,80480,Jackson,Jackson County
CO,Ward,80481,Boulder,Boulder County
CO,Winter Park,80482,Grand,Grand County
CO,Yampa,80483,Routt,Routt County
CO,Steamboat Springs,80487,Routt,Routt County
CO,Steamboat Springs,80488,Routt,Routt County
CO,Silverthorne,80497,Summit,Summit County
CO,Silverthorne,80498,Summit,Summit County
CO,Longmont,80501,Boulder,Boulder County
CO,Longmont,80502,Boulder,Boulder County
CO,Longmont,80503,Boulder,Boulder County
CO,Longmont,80504,Weld,Weld County
CO,Allenspark,80510,Boulder,Boulder County
CO,Estes Park,80511,Larimer,Larimer County
CO,Bellvue,80512,Larimer,Larimer County
CO,Berthoud,80513,Larimer,Larimer County
CO,Dacono,80514,Weld,Weld County
CO,Drake,80515,Larimer,Larimer County
CO,Erie,80516,Weld,Weld County
CO,Estes Park,80517,Larimer,Larimer County
CO,Firestone,80520,Weld,Weld County
CO,Fort Collins,80521,Larimer,Larimer County
CO,Fort Collins,80522,Larimer,Larimer County
CO,Fort Collins,80523,Larimer,Larimer County
CO,Fort Collins,80524,Larimer,Larimer County
CO,Fort Collins,80525,Larimer,Larimer County
CO,Fort Collins,80526,Larimer,Larimer County
CO,Fort Collins,80527,Larimer,Larimer County
CO,Fort Collins,80528,Larimer,Larimer County
CO,Frederick,80530,Weld,Weld County
CO,Glen Haven,80532,Larimer,Larimer County
CO,Hygiene,80533,Boulder,Boulder County
CO,Johnstown,80534,Weld,Weld County
CO,Laporte,80535,Larimer,Larimer County
CO,Livermore,80536,Larimer,Larimer County
CO,Loveland,80537,Larimer,Larimer County
CO,Loveland,80538,Larimer,Larimer County
CO,Loveland,80539,Larimer,Larimer County
CO,Lyons,80540,Boulder,Boulder County
CO,Masonville,80541,Larimer,Larimer County
CO,Mead,80542,Weld,Weld County
CO,Milliken,80543,Weld,Weld County
CO,Niwot,80544,Boulder,Boulder County
CO,Red Feather Lakes,80545,Larimer,Larimer County
CO,Severance,80546,Weld,Weld County
CO,Timnath,80547,Larimer,Larimer County
CO,Wellington,80549,Larimer,Larimer County
CO,Windsor,80550,Weld,Weld County
CO,Windsor,80551,Weld,Weld County
CO,Fort Collins,80553,Larimer,Larimer County
CO,Brighton,80601,Adams,Adams County
CO,Brighton,80602,Adams,Adams County
CO,Brighton,80603,Adams,Adams County
CO,Ault,80610,Weld,Weld County
CO,Briggsdale,80611,Weld,Weld County
CO,Carr,80612,Weld,Weld County
CO,Eastlake,80614,Adams,Adams County
CO,Eaton,80615,Weld,Weld County
CO,Evans,80620,Weld,Weld County
CO,Fort Lupton,80621,Weld,Weld County
CO,Galeton,80622,Weld,Weld County
CO,Gilcrest,80623,Weld,Weld County
CO,Gill,80624,Weld,Weld County
CO,Greeley,80631,Weld,Weld County
CO,Greeley,80632,Weld,Weld County
CO,Greeley,80633,Weld,Weld County
CO,Greeley,80634,Weld,Weld County
CO,Greeley,80638,Weld,Weld County
CO,Greeley,80639,Weld,Weld County
CO,Henderson,80640,Adams,Adams County
CO,Hudson,80642,Weld,Weld County
CO,Keenesburg,80643,Weld,Weld County
CO,Kersey,80644,Weld,Weld County
CO,La Salle,80645,Weld,Weld County
CO,Lucerne,80646,Weld,Weld County
CO,Nunn,80648,Weld,Weld County
CO,Orchard,80649,Morgan,Morgan County
CO,Pierce,80650,Weld,Weld County
CO,Platteville,80651,Weld,Weld County
CO,Roggen,80652,Weld,Weld County
CO,Weldona,80653,Morgan,Morgan County
CO,Wiggins,80654,Morgan,Morgan County
CO,Fort Morgan,80701,Morgan,Morgan County
CO,Log Lane Village,80705,Morgan,Morgan County
CO,Akron,80720,Washington,Washington County
CO,Amherst,80721,Phillips,Phillips County
CO,Atwood,80722,Logan,Logan County
CO,Brush,80723,Morgan,Morgan County
CO,Crook,80726,Logan,Logan County
CO,Eckley,80727,Yuma,Yuma County
CO,Fleming,80728,Logan,Logan County
CO,Grover,80729,Weld,Weld County
CO,Haxtun,80731,Phillips,Phillips County
CO,Hereford,80732,Weld,Weld County
CO,Hillrose,80733,Morgan,Morgan County
CO,Holyoke,80734,Phillips,Phillips County
CO,Idalia,80735,Yuma,Yuma County
CO,Iliff,80736,Logan,Logan County
CO,Julesburg,80737,Sedgwick,Sedgwick County
CO,Lindon,80740,Washington,Washington County
CO,Merino,80741,Logan,Logan County
CO,New Raymer,80742,Weld,Weld County
CO,Otis,80743,Washington,Washington County
CO,Ovid,80744,Sedgwick,Sedgwick County
CO,Padroni,80745,Logan,Logan County
CO,Paoli,80746,Phillips,Phillips County
CO,Peetz,80747,Logan,Logan County
CO,Sedgwick,80749,Sedgwick,Sedgwick County
CO,Snyder,80750,Morgan,Morgan County
CO,Sterling,80751,Logan,Logan County
CO,Stoneham,80754,Weld,Weld County
CO,Vernon,80755,Yuma,Yuma County
CO,Woodrow,80757,Washington,Washington County
CO,Wray,80758,Yuma,Yuma County
CO,Yuma,80759,Yuma,Yuma County
CO,Anton,80801,Washington,Washington County
CO,Arapahoe,80802,Cheyenne,Cheyenne County
CO,Arriba,80804,Lincoln,Lincoln County
CO,Bethune,80805,Kit Carson,Kit Carson County
CO,Burlington,80807,Kit Carson,Kit Carson County
CO,Calhan,80808,El Paso,El Paso County
CO,Cascade,80809,El Paso,El Paso County
CO,Cheyenne Wells,80810,Cheyenne,Cheyenne County
CO,Cope,80812,Washington,Washington County
CO,Cripple Creek,80813,Teller,Teller County
CO,Divide,80814,Teller,Teller County
CO,Flagler,80815,Kit Carson,Kit Carson County
CO,Florissant,80816,Teller,Teller County
CO,Fountain,80817,El Paso,El Paso County
CO,Genoa,80818,Lincoln,Lincoln County
CO,Green Mountain Falls,80819,El Paso,El Paso County
CO,Guffey,80820,Park,Park County
CO,Hugo,80821,Lincoln,Lincoln County
CO,Joes,80822,Yuma,Yuma County
CO,Karval,80823,Lincoln,Lincoln County
CO,Kirk,80824,Yuma,Yuma County
CO,Kit Carson,80825,Cheyenne,Cheyenne County
CO,Limon,80826,Lincoln,Lincoln County
CO,Lake George,80827,Park,Park County
CO,Limon,80828,Lincoln,Lincoln County
CO,Manitou Springs,80829,El Paso,El Paso County
CO,Matheson,80830,Elbert,Elbert County
CO,Peyton,80831,El Paso,El Paso County
CO,Ramah,80832,El Paso,El Paso County
CO,Rush,80833,El Paso,El Paso County
CO,Seibert,80834,Kit Carson,Kit Carson County
CO,Simla,80835,Elbert,Elbert County
CO,Stratton,80836,Kit Carson,Kit Carson County
CO,U S A F Academy,80840,El Paso,El Paso County
CO,U S A F Academy,80841,El Paso,El Paso County
CO,Victor,80860,Teller,Teller County
CO,Vona,80861,Kit Carson,Kit Carson County
CO,Wild Horse,80862,Cheyenne,Cheyenne County
CO,Woodland Park,80863,Teller,Teller County
CO,Yoder,80864,El Paso,El Paso County
CO,Woodland Park,80866,Teller,Teller County
CO,Colorado Springs,80901,El Paso,El Paso County
CO,Colorado Springs,80903,El Paso,El Paso County
CO,Colorado Springs,80904,El Paso,El Paso County
CO,Colorado Springs,80905,El Paso,El Paso County
CO,Colorado Springs,80906,El Paso,El Paso County
CO,Colorado Springs,80907,El Paso,El Paso County
CO,Colorado Springs,80908,El Paso,El Paso County
CO,Colorado Springs,80909,El Paso,El Paso County
CO,Colorado Springs,80910,El Paso,El Paso County
CO,Colorado Springs,80911,El Paso,El Paso County
CO,Colorado Springs,80912,El Paso,El Paso County
CO,Colorado Springs,80913,El Paso,El Paso County
CO,Colorado Springs,80914,El Paso,El Paso County
CO,Colorado Springs,80915,El Paso,El Paso County
CO,Colorado Springs,80916,El Paso,El Paso County
CO,Colorado Springs,80917,El Paso,El Paso County
CO,Colorado Springs,80918,El Paso,El Paso County
CO,Colorado Springs,80919,El Paso,El Paso County
CO,Colorado Springs,80920,El Paso,El Paso County
CO,Colorado Springs,80921,El Paso,El Paso County
CO,Colorado Springs,80922,El Paso,El Paso County
CO,Colorado Springs,80923,Mohave,Mohave County
CO,Colorado Springs,80924,Mohave,Mohave County
CO,Colorado Springs,80925,El Paso,El Paso County
CO,Colorado Springs,80926,El Paso,El Paso County
CO,Colorado Springs,80927,Mohave,Mohave County
CO,Colorado Springs,80928,El Paso,El Paso County
CO,Colorado Springs,80929,El Paso,El Paso County
CO,Colorado Springs,80930,El Paso,El Paso County
CO,Colorado Springs,80931,El Paso,El Paso County
CO,Colorado Springs,80932,El Paso,El Paso County
CO,Colorado Springs,80933,El Paso,El Paso County
CO,Colorado Springs,80934,El Paso,El Paso County
CO,Colorado Springs,80935,El Paso,El Paso County
CO,Colorado Springs,80936,El Paso,El Paso County
CO,Colorado Springs,80937,El Paso,El Paso County
CO,Colorado Springs,80938,Mohave,Mohave County
CO,Colorado Springs,80939,Mohave,Mohave County
CO,Colorado Springs,80940,El Paso,El Paso County
CO,Colorado Springs,80941,El Paso,El Paso County
CO,Colorado Springs,80942,El Paso,El Paso County
CO,Colorado Springs,80943,El Paso,El Paso County
CO,Colorado Springs,80944,El Paso,El Paso County
CO,Colorado Springs,80945,El Paso,El Paso County
CO,Colorado Springs,80946,El Paso,El Paso County
CO,Colorado Springs,80947,El Paso,El Paso County
CO,Colorado Springs,80949,El Paso,El Paso County
CO,Colorado Springs,80950,El Paso,El Paso County
CO,Colorado Springs,80951,El Paso,El Paso County
CO,Colorado Springs,80960,El Paso,El Paso County
CO,Colorado Springs,80962,El Paso,El Paso County
CO,Colorado Springs,80970,El Paso,El Paso County
CO,Colorado Springs,80977,El Paso,El Paso County
CO,Colorado Springs,80995,El Paso,El Paso County
CO,Colorado Springs,80997,El Paso,El Paso County
CO,Pueblo,81001,Pueblo,Pueblo County
CO,Pueblo,81002,Pueblo,Pueblo County
CO,Pueblo,81003,Pueblo,Pueblo County
CO,Pueblo,81004,Pueblo,Pueblo County
CO,Pueblo,81005,Pueblo,Pueblo County
CO,Pueblo,81006,Pueblo,Pueblo County
CO,Pueblo,81007,Pueblo,Pueblo County
CO,Pueblo,81008,Pueblo,Pueblo County
CO,Pueblo,81009,Pueblo,Pueblo County
CO,Pueblo,81010,Pueblo,Pueblo County
CO,Pueblo,81011,Pueblo,Pueblo County
CO,Pueblo,81012,Pueblo,Pueblo County
CO,Pueblo,81013,Pueblo,Pueblo County
CO,Pueblo,81014,Pueblo,Pueblo County
CO,Pueblo,81015,Pueblo,Pueblo County
CO,Colorado City,81019,Pueblo,Pueblo County
CO,Aguilar,81020,Las Animas,Las Animas County
CO,Arlington,81021,Kiowa,Kiowa County
CO,Avondale,81022,Pueblo,Pueblo County
CO,Beulah,81023,Pueblo,Pueblo County
CO,Boncarbo,81024,Las Animas,Las Animas County
CO,Boone,81025,Pueblo,Pueblo County
CO,Branson,81027,Las Animas,Las Animas County
CO,Campo,81029,Baca,Baca County
CO,Cheraw,81030,Otero,Otero County
CO,Crowley,81033,Crowley,Crowley County
CO,Crowley,81034,Crowley,Crowley County
CO,Eads,81036,Kiowa,Kiowa County
CO,Fort Lyon,81038,Bent,Bent County
CO,Fowler,81039,Otero,Otero County
CO,Gardner,81040,Huerfano,Huerfano County
CO,Granada,81041,Prowers,Prowers County
CO,Gulnare,81042,Las Animas,Las Animas County
CO,Hartman,81043,Prowers,Prowers County
CO,Hasty,81044,Bent,Bent County
CO,Haswell,81045,Kiowa,Kiowa County
CO,Hoehne,81046,Las Animas,Las Animas County
CO,Holly,81047,Prowers,Prowers County
CO,Kim,81049,Las Animas,Las Animas County
CO,La Junta,81050,Otero,Otero County
CO,Lamar,81052,Prowers,Prowers County
CO,Las Animas,81054,Bent,Bent County
CO,La Veta,81055,Huerfano,Huerfano County
CO,Mc Clave,81057,Bent,Bent County
CO,Manzanola,81058,Otero,Otero County
CO,Model,81059,Las Animas,Las Animas County
CO,Olney Springs,81062,Crowley,Crowley County
CO,Ordway,81063,Crowley,Crowley County
CO,Pritchett,81064,Baca,Baca County
CO,Walsenburg,81066,Huerfano,Huerfano County
CO,Rocky Ford,81067,Otero,Otero County
CO,Rye,81069,Pueblo,Pueblo County
CO,Sheridan Lake,81071,Kiowa,Kiowa County
CO,Springfield,81073,Baca,Baca County
CO,Starkville,81074,Las Animas,Las Animas County
CO,Stonington,81075,Baca,Baca County
CO,Sugar City,81076,Crowley,Crowley County
CO,Swink,81077,Otero,Otero County
CO,Trinchera,81081,Las Animas,Las Animas County
CO,Trinidad,81082,Las Animas,Las Animas County
CO,Two Buttes,81084,Baca,Baca County
CO,Vilas,81087,Baca,Baca County
CO,Walsenburg,81089,Huerfano,Huerfano County
CO,Walsh,81090,Baca,Baca County
CO,Weston,81091,Las Animas,Las Animas County
CO,Wiley,81092,Prowers,Prowers County
CO,Alamosa,81101,Alamosa,Alamosa County
CO,Alamosa,81102,Alamosa,Alamosa County
CO,Antonito,81120,Conejos,Conejos County
CO,Arboles,81121,Archuleta,Archuleta County
CO,Bayfield,81122,La Plata,La Plata County
CO,Blanca,81123,Costilla,Costilla County
CO,Capulin,81124,Conejos,Conejos County
